path,folder_class,status,full_read_status,agentz_pass,last_checked,byte_count,line_count,content_sha256,agentz_flags,soul_loop_receipt
01_EMERGENTISM/04_AXIOLOGY/00_CONSTITUTIONAL_ECONOMICS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,13916,343,0556e398bb47d3024c4bed637930a1df86913d7a14a4c7ba5ff548806d3f1092,clear,"sha256:0556e398bb47d302;bytes:13916;lines:343;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/01_THEURGY/00_THEURGY_AND_F5_FORCE_MAP.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,24671,330,c729bc86c9c446b8f8b33a86767cdf2468a1fe5b41f169f85e9669589e82da43,clear,"sha256:c729bc86c9c446b8;bytes:24671;lines:330;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/01_THEURGY/01_K2_DECISION_PROTOCOL.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,10530,217,06a40e27d203b85a480a2f0d5b96cd217a90129327121193b85ff9c7923e10b2,clear,"sha256:06a40e27d203b85a;bytes:10530;lines:217;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/01_THEURGY/AGENTS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,2510,62,d2899ceee560f73911a31e00c63d7641f754a0606fb189641668c0761f680a24,clear,"sha256:d2899ceee560f739;bytes:2510;lines:62;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/01_THEURGY/CLAUDE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,3675,91,f7c246e9add72eae70185c2b9263aa192097f5bab05d2feb5ae8d0b1c12c82de,clear,"sha256:f7c246e9add72eae;bytes:3675;lines:91;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/01_THEURGY/README.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,4000,85,5c4323f761facab151db0666163d648fbc63ab81292b6721f07a4daef48dc783,clear,"sha256:5c4323f761facab1;bytes:4000;lines:85;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/02_VALUE_THEORY/00_OBJECTIVE_MORALS_AND_ETHICS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,13406,328,cc15aa8698dfe914013004dc09754dbf9a81f978d9ebf41daf14af5d1b26ef26,clear,"sha256:cc15aa8698dfe914;bytes:13406;lines:328;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/02_VALUE_THEORY/00_THE_GOOD_THE_EVIL_AND_THE_TRANSCENDENTALS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,13658,448,583eff335d8ec3e2615c4dcf7615d35f09a451bb34dcc790b2c94c9708648917,clear,"sha256:583eff335d8ec3e2;bytes:13658;lines:448;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/02_VALUE_THEORY/01_RIGHTS_DUTIES_AND_DUE_PROCESS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,7178,202,4eacbd78d5ea333a15af718f8ab0502c10d179fca8f5b973baf25f303d6361b0,clear,"sha256:4eacbd78d5ea333a;bytes:7178;lines:202;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/02_VALUE_THEORY/AGENTS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,2572,62,aa4abf567ae89217aac7c181d2f50f1b585eb8aad833c1a23a0e1b0761eeed19,clear,"sha256:aa4abf567ae89217;bytes:2572;lines:62;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/02_VALUE_THEORY/CLAUDE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,2969,75,7e0e9d9a67df601f62d8ecf5dc8dcd2814f79b735e41762ccde8d9ac71d61a86,clear,"sha256:7e0e9d9a67df601f;bytes:2969;lines:75;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/02_VALUE_THEORY/README.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,1536,55,b846dffa93921756f22228d5b372c575cf4c2996a12a1dea6bad0bc87dc5912d,clear,"sha256:b846dffa93921756;bytes:1536;lines:55;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/90_ARCHIVE/AGENTS.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,3276,77,657aa4ab0a4a0be7bfd02717fa3dbaddabb9b8f78163250d44730af42141b3ae,L6_ARCHIVE_NON_AUTHORITY,"sha256:657aa4ab0a4a0be7;bytes:3276;lines:77;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/90_ARCHIVE/AUDIT_04_AXIOLOGY_2026_04_25.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,21129,422,c877b1dbe94de3e5ae2354bfdb450b3a288439fdc027c20f938b53feb6727763,L6_ARCHIVE_NON_AUTHORITY,"sha256:c877b1dbe94de3e5;bytes:21129;lines:422;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/90_ARCHIVE/CLAUDE.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,2074,59,f1ed6a2eab0cb3212fcfc41b7182353789c7fcc26591ba4f3e79a14d7203abe4,L6_ARCHIVE_NON_AUTHORITY,"sha256:f1ed6a2eab0cb321;bytes:2074;lines:59;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/90_ARCHIVE/README.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,2306,63,af361e118f62deeceed0af6cd47aca2b0354fdc1306694a0393d5c6a89a34efe,L6_ARCHIVE_NON_AUTHORITY,"sha256:af361e118f62deec;bytes:2306;lines:63;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/AGENTS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,7222,145,ebc3c4671212b85addf95890ca9861e33fd497b1c10d444cf73f77efef18e874,clear,"sha256:ebc3c4671212b85a;bytes:7222;lines:145;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/CLAUDE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,2205,58,4c992112e6d4f702ee3fe13178bed4c6a718539ec9c7537afae1d4db77b22ff8,clear,"sha256:4c992112e6d4f702;bytes:2205;lines:58;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/04_AXIOLOGY/README.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,5772,102,79c2513c993db48e4bbb6f055835440bc6830af194b89516edb64103969929bb,clear,"sha256:79c2513c993db48e;bytes:5772;lines:102;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_CANONICAL_FORMULA_BLOCK.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,8282,174,9f297599f70bb989628cfc8ee8bb948a343c157494a7dbdcc95861a93ccd2ad8,clear,"sha256:9f297599f70bb989;bytes:8282;lines:174;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_D5_REGISTER_GAME_THEORY_AND_BEHAVIORAL_ECONOMICS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,13108,339,6492f23a726b55704a6de2c09c2b8ffee39888c0752fefbdc43619c45bcdc7ca,clear,"sha256:6492f23a726b5570;bytes:13108;lines:339;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_D5_THE_SEVEN_GENERATIVE_ACTIONS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,6156,102,118953a7d3536053e19c4451aa3f62962c09a16e5cdb060527fa9c95ca16240c,clear,"sha256:118953a7d3536053;bytes:6156;lines:102;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_EMERGENTISM.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,70344,1105,d67eb24ce6c3b00d4cc2641620eb91c87e219bbc741cdaefbfe475c1c1a5258e,clear,"sha256:d67eb24ce6c3b00d;bytes:70344;lines:1105;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_EMERGENTISM_AS_WELTANSCHAUUNG.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,24172,322,e8b1ef9d37f9379b66234dcd6eab934bfb9d84142bb0ac641db16aa46a23de29,clear,"sha256:e8b1ef9d37f9379b;bytes:24172;lines:322;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_GENERATIONS_OF_CONFLICT_ROSETTA_AXES_2026_05_23.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,16629,192,d60aee8fdba7611f1038974308d8d07ed58efe503cf4b2132c2834e4d17a7bf6,clear,"sha256:d60aee8fdba7611f;bytes:16629;lines:192;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_INTELLIGENCE_AND_THE_POTENTIAL_CONE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,6360,69,15aecf329523cf85fda4fffc3cdffcd5a3663b2e8d4ec5b8b8843dab387a5005,clear,"sha256:15aecf329523cf85;bytes:6360;lines:69;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_STIGMERGY_AND_THE_EGREGOROTYPE.md,doctrine,PATCHED,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,10040,146,9b0c17ee6a1a56d5087e511feeb8c9c787b38310053b18421e5c7ceb1a6ca782,clear,"sha256:9b0c17ee6a1a56d5;bytes:10040;lines:146;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_ARGUMENT_EMERGENCE_AS_LENS_ON_DASEIN.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,34899,600,03b3c27bb3a9ab977c20360bc7bc08a8c6d275ff76f01aaddbf7d0f32c1ca4b0,clear,"sha256:03b3c27bb3a9ab97;bytes:34899;lines:600;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_BURRISPHERE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,22490,305,650674261a5bc3190f17e952c8324f079ac2dd88147092ebf2bb97e47c69e544,clear,"sha256:650674261a5bc319;bytes:22490;lines:305;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_COHERENT_GEOMETRY.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,31233,340,08e567e9c0764da84296eda509ff65ae59cb50f87cecdac2bcfaa983588f0106,clear,"sha256:08e567e9c0764da8;bytes:31233;lines:340;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_COMPLETE_ONTOLOGY_OF_REALITY.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,23956,432,a67da9ac8d73f0ca886b9ec53734cad9bba286925eaa184cbe6dcb5ba56e58ef,clear,"sha256:a67da9ac8d73f0ca;bytes:23956;lines:432;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_COMPUTATIONAL_SPHERE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,19271,387,a0097df59205c2c884546ea77e020d34128e764fc218e0172d577f143a553ae9,clear,"sha256:a0097df59205c2c8;bytes:19271;lines:387;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_CONSTITUTION_ON_THE_BURRISPHERE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,9289,117,2d14b90c91fbb447058f0fbf7039e5cd0d584a381fa81a047168ce8a1ae17097,clear,"sha256:2d14b90c91fbb447;bytes:9289;lines:117;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_DYADIC_COUPLING_LAW.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,11593,142,c50fc0fd4d878afb59437245b55f43043d4d3ae959c07434d36139d308a7f7de,clear,"sha256:c50fc0fd4d878afb;bytes:11593;lines:142;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_EXHAUSTION_OF_THE_GAME.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,10268,92,1d2ddcde63416235ce0a8b85a9e82315ac8c042916781adacad019542640f059,clear,"sha256:1d2ddcde63416235;bytes:10268;lines:92;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_FOUR_METAMORPHOSES.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,15431,423,d28f238ab7a039e6e94d28ac44e44cd044492c0f2080837fcef09b9f17108bc7,clear,"sha256:d28f238ab7a039e6;bytes:15431;lines:423;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_GEOMETRIC_ONTOLOGY_OF_REALITY.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,20504,354,0dcff0deeca2b67b3bc9ca88797d675d3b6cfaf0080ab7fd55494a7caaf65b8a,clear,"sha256:0dcff0deeca2b67b;bytes:20504;lines:354;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_LAGRANGIAN_SPHERE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,13728,506,398a7ec3dfc98e2124f71bab78012af93277f35ce29775641b62be3f1349a46b,clear,"sha256:398a7ec3dfc98e21;bytes:13728;lines:506;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_LIFE_SCIENCE_REGISTER.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,10559,241,df943b3be0a70baf29989c1d292a8c6029b6e5fbe1d86ab989445002795d5fff,clear,"sha256:df943b3be0a70baf;bytes:10559;lines:241;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_ONTOLOGY_INDEX.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,12421,243,ed3c6669150aad41afc6d83bf975861fe5b91d9bef480e4a54c424698841869c,clear,"sha256:ed3c6669150aad41;bytes:12421;lines:243;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_SEVEN_LAYER_ONTOLOGY.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,20759,459,a2967b2091e084dfa20741024a798dd11d6e44ef846c117286b982cfd65901ab,clear,"sha256:a2967b2091e084df;bytes:20759;lines:459;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_SYNTROPIC_IMPERATIVE.md,doctrine,PATCHED,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,24122,619,6e54313d695721d6bb4a64903da19faa283fdb36251a3909fa04b43b0a662ac0,clear,"sha256:6e54313d695721d6;bytes:24122;lines:619;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_TORUS_REVELATION.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,12807,324,fc5630d2eb5904f9ef26707327f7e49ed0ed147d8346a2a7003739f76b0066e5,clear,"sha256:fc5630d2eb5904f9;bytes:12807;lines:324;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_THE_WELTANSCHAUUNG.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,7149,206,9c88ef28686a0206c448ca987d6205e5c24465b0581dc2e967befffe29cf3297,clear,"sha256:9c88ef28686a0206;bytes:7149;lines:206;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/00_THE_WHOLE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,7104,104,3d4531a01e08b82b7a98de6504006e92b55ca9cf9ada42a7d2b2f6f71ae9bf41,clear,"sha256:3d4531a01e08b82b;bytes:7104;lines:104;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/01_THE_EQUATION.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,12647,186,8c87da5868c08876fc666a79c27cf303e07158ae7bfea81af599f1bf52481cd4,clear,"sha256:8c87da5868c08876;bytes:12647;lines:186;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/02_THE_FLYWHEEL.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,12063,197,4468b021c8e8496501f314c0fc5bee78d72dad90c803132cc19efa554070cc98,clear,"sha256:4468b021c8e84965;bytes:12063;lines:197;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/03A_CONSTITUTIONAL_INVARIANTS_CANON.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,8200,83,f45bee234352ab8688cb496d7c7744772e11ac7bd314735d2470a1feadf88003,clear,"sha256:f45bee234352ab86;bytes:8200;lines:83;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/03_THE_CONSTITUTIONAL_TOPOLOGY.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,15331,203,4b9e53de5b6a832dd17554be4202a0634c11c6b0c98b887bc9741c41965045c5,clear,"sha256:4b9e53de5b6a832d;bytes:15331;lines:203;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/04_THE_BRAND_AS_PROJECTION.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,15329,253,c4f5bf2243be080b75110278fa7765882e0e8f3dd3001bf9fd3765bc3aef5d01,clear,"sha256:c4f5bf2243be080b;bytes:15329;lines:253;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/05_THE_EMERGENCE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,16728,228,79a5a4968e585e5e7fc57093dcf82f467e65ec4dddf3f334563771d3d74ef462,clear,"sha256:79a5a4968e585e5e;bytes:16728;lines:228;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/06_THE_OPEN_SEAMS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,17972,249,cce09611d63812cf39d9311cf7bb6d2f7c40a22905478a5bf2988da701c434cb,clear,"sha256:cce09611d63812cf;bytes:17972;lines:249;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/AGENTS.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,2793,60,e5485d48253ee7749300d1f27a0789d953085fa354fb6fb4835a7005f82cf846,clear,"sha256:e5485d48253ee774;bytes:2793;lines:60;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/CLAUDE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,3400,72,12d61dc96382218ff62c13f317033d1fd1322f8266791f83bdef939b00057125,clear,"sha256:12d61dc96382218f;bytes:3400;lines:72;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/README.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,2852,54,eec7b4df98dc95ca007d6311b0d06bfe191987c0911119c38002321f91865b3f,clear,"sha256:eec7b4df98dc95ca;bytes:2852;lines:54;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/00_WHOLE/spectre_organism_three_axes.svg,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,15208,219,df71f8a3abbff2f980a52bdfc7b9847a28fa794ebaf934eae64884b411b23519,clear,"sha256:df71f8a3abbff2f9;bytes:15208;lines:219;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_SPHERE_COSMOLOGY_APPLIED.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,18988,310,28a46f351287799ccf5a1fc334c506b283e4f682b938553301cc57f395bd2364,clear,"sha256:28a46f351287799c;bytes:18988;lines:310;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/00_THE_GENESIS_SIMULATION.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,12294,464,4ff345e474d3c993eecedb71d4ba219dc20d762671724aee530f7628ee5c839c,clear,"sha256:4ff345e474d3c993;bytes:12294;lines:464;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/00_THE_POINT.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,6491,188,6992477cbe6d97734264f69e682b3cea62061614f2be0bf6e8dc7a1e8e3be1c8,clear,"sha256:6992477cbe6d9773;bytes:6491;lines:188;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/00_THE_TRANSCENDENTAL_TRINITY_CANON.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,29691,235,f4918c3436a95d3cc0d14476386f7626a2257da5abf7cea839b27596c61f930d,clear,"sha256:f4918c3436a95d3c;bytes:29691;lines:235;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/01_THE_EMERGENCE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,6316,198,77845de5f6d442e1db1ce2d1bf2a5029c46c8e00c298c3af993e9726221cabb7,clear,"sha256:77845de5f6d442e1;bytes:6316;lines:198;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/02_THE_TRINITY.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,6030,191,1d7f45e072b9292d2a885dd1fcfbe3438b87e2eea8ec0c4073584e0502f00668,clear,"sha256:1d7f45e072b9292d;bytes:6030;lines:191;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/03_THE_CLOSURE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,10094,269,98c51522d0300a0ef7be502e1a001cd58f0d23bc0c060c87a4e27710d063e6ab,clear,"sha256:98c51522d0300a0e;bytes:10094;lines:269;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/04_BIT_TO_QUBIT.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,9960,237,79961d39ad7013f33096c6cb00da07b690fcd9e59e8e6e0583f42ca0ef979126,clear,"sha256:79961d39ad7013f3;bytes:9960;lines:237;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/05_DIVISION_BY_ZERO.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,8848,217,997be7268081af32805d17ffb7dacf05b4835091376510ecc371f05e3a224092,clear,"sha256:997be7268081af32;bytes:8848;lines:217;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/06_THE_COSMOLOGICAL_CYCLE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,11600,314,d3a7477ee8d0507c52326dbd2336ba94e4eba4db0eaa117ca2e278fceb9106be,clear,"sha256:d3a7477ee8d0507c;bytes:11600;lines:314;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/07_THE_DISCOVERY_OF_FINITY.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,11217,218,7f4b4c1945516b7186a26f47dc5028119e2b0858bb24d744bec1eb0940bb1fad,clear,"sha256:7f4b4c1945516b71;bytes:11217;lines:218;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/08_CO_EMERGENCE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,16565,244,c1a281a63c8787d07e0bcb431051d21b050f44de7be87ff52fa6c6205d1ddfcf,clear,"sha256:c1a281a63c8787d0;bytes:16565;lines:244;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/05_COSMOLOGY/01_THE_TRANSCENDENTAL_TRINITY/09_THE_TRIADIC_CASCADE.md,doctrine,READ,READ_ACTIVE_TEXT,L1-L3-L5-L7 doctrine pass,2026-06-04,19469,256,7d6a6d6c4062b3f505caee3af9d037f306ca7d408008db97b8b4d0dba100bc15,clear,"sha256:7d6a6d6c4062b3f5;bytes:19469;lines:256;passes:L1,L2,L3,L5,L6,L7"
