path,kind,zone,mutability,lead_agentz,support_agentz,agentz_passes,status,last_checked,route,receipt
01_EMERGENTISM/03_METHODOLOGY/02_THE_PAPERS/PAPER_T_ANTI_IDOLATRY_AT_SCALE.md,markdown-document,methodology-papers,active-methodology-with-tier-discipline,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,"Methodology paper surface; proof, model, translation, and conjecture stay separated.",03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/02_THE_PAPERS/PAPER_U_THE_PRACTICE_BRIDGE.md,markdown-document,methodology-papers,active-methodology-with-tier-discipline,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,"Methodology paper surface; proof, model, translation, and conjecture stay separated.",03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/02_THE_PAPERS/README.md,markdown-front-door,methodology-papers,active-methodology-with-tier-discipline,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,"Methodology paper surface; proof, model, translation, and conjecture stay separated.",03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/02_THE_PAPERS/THE_RECURSIVE_TRIVIUM.md,markdown-document,methodology-papers,active-methodology-with-tier-discipline,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,"Methodology paper surface; proof, model, translation, and conjecture stay separated.",03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/02_THE_PAPERS/THE_RECURSIVE_TRIVIUM_BRIEFING.md,markdown-document,methodology-papers,active-methodology-with-tier-discipline,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,"Methodology paper surface; proof, model, translation, and conjecture stay separated.",03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/02_THE_PAPERS/THE_RECURSIVE_TRIVIUM_COMPETITIVE_NEURO_CLIODYNAMICAL_SYNTHESIS.md,markdown-document,methodology-papers,active-methodology-with-tier-discipline,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,"Methodology paper surface; proof, model, translation, and conjecture stay separated.",03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/02_THE_PAPERS/THE_RECURSIVE_TRIVIUM_FORMAL_SYNTHESIS.md,markdown-document,methodology-papers,active-methodology-with-tier-discipline,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,"Methodology paper surface; proof, model, translation, and conjecture stay separated.",03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/03_PREREGISTRATIONS/00_EQUATORIAL_BALANCE_MAXIMUM_PREREG.md,markdown-document,methodology-preregistrations,frozen-evidence-design,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,Preregistration and evidence-design surface; negative or mixed results stay visible.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/03_PREREGISTRATIONS/01_EQUATORIAL_BALANCE_MAXIMUM_RESULTS_PILOT.md,markdown-document,methodology-preregistrations,frozen-evidence-design,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,Preregistration and evidence-design surface; negative or mixed results stay visible.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/03_PREREGISTRATIONS/AGENTS.md,markdown-front-door,methodology-preregistrations,frozen-evidence-design,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,Preregistration and evidence-design surface; negative or mixed results stay visible.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/03_PREREGISTRATIONS/CLAUDE.md,markdown-front-door,methodology-preregistrations,frozen-evidence-design,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,Preregistration and evidence-design surface; negative or mixed results stay visible.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/03_PREREGISTRATIONS/README.md,markdown-front-door,methodology-preregistrations,frozen-evidence-design,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,DOCUMENT_COVERED,2026-06-05,Preregistration and evidence-design surface; negative or mixed results stay visible.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM_ORG/03_METHODOLOGY/90_ARCHIVE/AGENTS.md,markdown-front-door,methodology-archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-05,Historical methodology provenance; not current source authority.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM_ORG/03_METHODOLOGY/90_ARCHIVE/BLOCH_BURRI_CONJECTURE_ARCHITECTURE.md,markdown-document,methodology-archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-05,Historical methodology provenance; not current source authority.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM_ORG/03_METHODOLOGY/90_ARCHIVE/CLAUDE.md,markdown-front-door,methodology-archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-05,Historical methodology provenance; not current source authority.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM_ORG/03_METHODOLOGY/90_ARCHIVE/DERIVATION_AUDIT_2026_05_14.md,markdown-document,methodology-archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-05,Historical methodology provenance; not current source authority.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM_ORG/03_METHODOLOGY/90_ARCHIVE/README.md,markdown-front-door,methodology-archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-05,Historical methodology provenance; not current source authority.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM_ORG/03_METHODOLOGY/90_ARCHIVE/THE_RECURSIVE_TRIVIUM_COMPETITIVE_SURVIVAL.md,markdown-document,methodology-archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-05,Historical methodology provenance; not current source authority.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM_ORG/03_METHODOLOGY/90_ARCHIVE/THE_RECURSIVE_TRIVIUM_DEEP_SYNTHESIS.md,markdown-document,methodology-archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-05,Historical methodology provenance; not current source authority.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM_ORG/03_METHODOLOGY/90_ARCHIVE/THE_RECURSIVE_TRIVIUM_OPERATIONALIZATION.md,markdown-document,methodology-archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-05,Historical methodology provenance; not current source authority.,03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/AGENTS.md,markdown-front-door,methodology-root,active-methodology-with-tier-discipline,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ROUTE_SURFACE_COVERED,2026-06-05,"Methodology root; tests, claim matrix, science status, derivation, papers, and execution guardrails.",03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/CLAUDE.md,markdown-front-door,methodology-root,active-methodology-with-tier-discipline,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ROUTE_SURFACE_COVERED,2026-06-05,"Methodology root; tests, claim matrix, science status, derivation, papers, and execution guardrails.",03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
01_EMERGENTISM/03_METHODOLOGY/README.md,markdown-front-door,methodology-root,active-methodology-with-tier-discipline,L3 Vaisya,L1 Candala; L2 Sudra; L4 Ksatriya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L5+L6+L7,ROUTE_SURFACE_COVERED,2026-06-05,"Methodology root; tests, claim matrix, science status, derivation, papers, and execution guardrails.",03_AGENTZ_DEPLOYMENT_03_METHODOLOGY_2026_06_04.md
